Lat170Long150.csv,EMPTY,170,150
Lat170Long160.csv,EMPTY,170,160
Lat170Long170.csv,EMPTY,170,170
Lat170Long180.csv,EMPTY,170,180
Lat170Long190.csv,EMPTY,170,190
Lat170Long200.csv,ANALYZED,170,200
Lat170Long210.csv,ANALYZED,170,210
Lat170Long220.csv,EMPTY,170,220
Lat170Long230.csv,EMPTY,170,230
Lat170Long240.csv,EMPTY,170,240
Lat170Long250.csv,EMPTY,170,250
Lat170Long260.csv,EMPTY,170,260
Lat170Long270.csv,EMPTY,170,270
Lat170Long280.csv,ANALYZED,170,280
Lat170Long290.csv,ANALYZED,170,290
Lat170Long300.csv,EMPTY,170,300
Lat170Long310.csv,EMPTY,170,310
Lat170Long320.csv,ANALYZED,170,320
Lat170Long330.csv,ANALYZED,170,330
Lat170Long340.csv,EMPTY,170,340
Lat170Long350.csv,EMPTY,170,350
Lat180Long0.csv,EMPTY,180,0
Lat180Long10.csv,EMPTY,180,10
Lat180Long20.csv,EMPTY,180,20
Lat180Long30.csv,EMPTY,180,30
Lat180Long40.csv,EMPTY,180,40
Lat180Long50.csv,EMPTY,180,50
Lat180Long60.csv,EMPTY,180,60
Lat180Long70.csv,EMPTY,180,70
Lat180Long80.csv,EMPTY,180,80
Lat180Long90.csv,EMPTY,180,90
Lat180Long100.csv,ANALYZED,180,100
Lat180Long110.csv,ANALYZED,180,110
Lat180Long120.csv,ANALYZED,180,120
Lat180Long130.csv,EMPTY,180,130
Lat180Long140.csv,EMPTY,180,140
